tier,workstream,imagePlan,status,section,contentType,name,route,canonicalUrl,province,city,priorityScore,qualityCompletionScore,wordCount,thinThreshold,stale,reviewAgeDays,missingSourceUrl,sourceUrl,missingFields,missingInternalLinks,dataQualityFlags,canonicalRiskType,issueClassifications,researchStatus,validationStatus,seoStatus,imageStatus,publishStatus
T2-high-value-expansion,directory-profile,original-editorial-image,queued,directory,Directories,Upper Middle Road Animal Hospital,/directory/upper-middle-road-animal-hospital-burlington/,https://leashfree.ca/directory/upper-middle-road-animal-hospital-burlington/,on,burlington,64,100,83,120,true,263,false,https://www.uppermiddlevet.ca/,,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,directory-profile,original-editorial-image,queued,directory,Directories,Burlington Veterinary Emergency & Referral Hospital,/directory/burlington-veterinary-emergency-and-referral-hospital/,https://leashfree.ca/directory/burlington-veterinary-emergency-and-referral-hospital/,on,burlington,64,100,88,120,true,263,false,https://www.bverh.com/,,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,directory-profile,original-editorial-image,queued,directory,Directories,Toronto Veterinary Clinic,/directory/toronto-veterinary-clinic-etobicoke/,https://leashfree.ca/directory/toronto-veterinary-clinic-etobicoke/,on,etobicoke,64,100,89,120,true,234,false,https://torontoveterinaryclinic.com/,,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,directory-profile,original-editorial-image,queued,directory,Directories,Long Branch Animal Clinic,/directory/long-branch-animal-clinic/,https://leashfree.ca/directory/long-branch-animal-clinic/,on,etobicoke,64,100,92,120,true,234,false,https://www.longbranchanimalclinic.com/,,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,directory-profile,original-editorial-image,queued,directory,Directories,South Etobicoke Animal Hospital,/directory/south-etobicoke-animal-hospital/,https://leashfree.ca/directory/south-etobicoke-animal-hospital/,on,etobicoke,64,100,94,120,true,234,false,https://innovovet.ca/south-etobicoke-animal-hospital/,,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,directory-profile,original-editorial-image,queued,directory,Directories,Humber Bay Veterinary Hospital,/directory/humber-bay-veterinary-hospital/,https://leashfree.ca/directory/humber-bay-veterinary-hospital/,on,etobicoke,64,100,98,120,true,234,false,https://humberbayvethospital.ca/,,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Ladysmith Leash-Free Dog Park,/dog-parks/ladysmith-leash-free-dog-park/,https://leashfree.ca/dog-parks/ladysmith-leash-free-dog-park/,British Columbia,Ladysmith,54,89,82,180,false,38,false,https://www.ladysmith.ca/our-services/parks-recreation/parks/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-park-locations,Provinces,Alberta,/dog-parks/ab/,https://leashfree.ca/dog-parks/ab/,Alberta,,43,100,11,450,false,38,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-park-locations,Provinces,Ontario,/dog-parks/on/,https://leashfree.ca/dog-parks/on/,Ontario,,43,100,11,450,false,38,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-park-locations,Provinces,Quebec,/dog-parks/qc/,https://leashfree.ca/dog-parks/qc/,Quebec,,43,100,11,450,false,38,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-park-locations,Provinces,British Columbia,/dog-parks/bc/,https://leashfree.ca/dog-parks/bc/,British Columbia,,43,100,13,450,false,38,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,German Wirehaired Pointer,/dog-breeds/german-wirehaired-pointer/,https://leashfree.ca/dog-breeds/german-wirehaired-pointer/,,,33,100,55,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Gordon Setter,/dog-breeds/gordon-setter/,https://leashfree.ca/dog-breeds/gordon-setter/,,,33,100,55,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,German Spitz,/dog-breeds/german-spitz/,https://leashfree.ca/dog-breeds/german-spitz/,,,33,100,56,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,German Longhaired Pointer,/dog-breeds/german-longhaired-pointer/,https://leashfree.ca/dog-breeds/german-longhaired-pointer/,,,33,100,57,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Great Pyrenees,/dog-breeds/great-pyrenees/,https://leashfree.ca/dog-breeds/great-pyrenees/,,,33,100,57,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,German Shorthaired Pointer,/dog-breeds/german-shorthaired-pointer/,https://leashfree.ca/dog-breeds/german-shorthaired-pointer/,,,33,100,58,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Grand Basset Griffon Vendeen,/dog-breeds/grand-basset-griffon-vendeen/,https://leashfree.ca/dog-breeds/grand-basset-griffon-vendeen/,,,33,100,58,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Boykin Spaniel,/dog-breeds/boykin-spaniel/,https://leashfree.ca/dog-breeds/boykin-spaniel/,,,33,100,59,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,breed-profile,original-editorial-image,queued,dog-breeds,Dog Breeds,Giant Schnauzer,/dog-breeds/giant-schnauzer/,https://leashfree.ca/dog-breeds/giant-schnauzer/,,,33,100,59,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-breeds,Breed Groups,Terrier,/dog-breeds/group/terrier-dogs/,https://leashfree.ca/dog-breeds/group/terrier-dogs/,,,33,100,91,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-breeds,Breed Groups,Non-Sporting,/dog-breeds/group/non-sporting-dogs/,https://leashfree.ca/dog-breeds/group/non-sporting-dogs/,,,33,100,95,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-breeds,Breed Groups,Hound,/dog-breeds/group/hound-dogs/,https://leashfree.ca/dog-breeds/group/hound-dogs/,,,33,100,98,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-breeds,Breed Groups,Working,/dog-breeds/group/working-dogs/,https://leashfree.ca/dog-breeds/group/working-dogs/,,,33,100,98,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-breeds,Breed Groups,Herding,/dog-breeds/group/herding-dogs/,https://leashfree.ca/dog-breeds/group/herding-dogs/,,,33,100,99,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T2-high-value-expansion,general-page,original-editorial-image,queued,dog-breeds,Breed Groups,Toy,/dog-breeds/group/toy-dogs/,https://leashfree.ca/dog-breeds/group/toy-dogs/,,,33,100,99,600,false,281,false,,,,,,needs-content-expansion,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Colin Alton Parkette,/dog-parks/colin-alton-parkette/,https://leashfree.ca/dog-parks/colin-alton-parkette/,ON,Burlington,89,63,160,180,true,415,false,https://www.burlington.ca/en/news/current-city-projects-and-construction/colin-alton-parkette.aspx,latitude | longitude | smallDogArea | surface | parking | rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bowmont Park,/dog-parks/bowmont-park/,https://leashfree.ca/dog-parks/bowmont-park/,Alberta,Calgary,87,68,120,180,true,414,false,https://www.calgary.ca/parks/bowmont.html,latitude | longitude | parkType | smallDogArea | parking | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Edworthy Park,/dog-parks/edworthy-park/,https://leashfree.ca/dog-parks/edworthy-park/,Alberta,Calgary,87,68,124,180,true,414,false,https://www.calgary.ca/parks/edworthy.html,latitude | longitude | parkType | smallDogArea | parking | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Nose Hill Park,/dog-parks/nose-hill-park/,https://leashfree.ca/dog-parks/nose-hill-park/,Alberta,Calgary,87,68,150,180,true,414,false,https://www.calgary.ca/parks/nose-hill.html,latitude | longitude | parkType | smallDogArea | parking | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Central Park,/dog-parks/central-park/,https://leashfree.ca/dog-parks/central-park/,Ontario,Burlington,87,68,166,180,true,415,false,https://www.burlington.ca/en/by-laws-and-animal-services/leash-free-dog-parks.aspx,latitude | longitude | smallDogArea | parking | rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Pathfinder Park,/dog-parks/pathfinder-park/,https://leashfree.ca/dog-parks/pathfinder-park/,Ontario,Burlington,85,74,159,180,true,415,false,https://www.burlington.ca/en/news/current-city-projects-and-construction/pathfinder-park-leash-free-area-construction.aspx,latitude | longitude | parking | rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Hidden Valley Park,/dog-parks/hidden-valley-park/,https://leashfree.ca/dog-parks/hidden-valley-park/,Ontario,Burlington,85,74,164,180,true,415,false,https://www.burlington.ca/en/by-laws-and-animal-services/leash-free-dog-parks.aspx,latitude | longitude | parking | rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Roly Bird Park,/dog-parks/roly-bird-park/,https://leashfree.ca/dog-parks/roly-bird-park/,Ontario,Burlington,85,74,174,180,true,407,false,https://www.burlington.ca/en/by-laws-and-animal-services/leash-free-dog-parks.aspx,latitude | longitude | parking | rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,city-guide,original-location-context,queued,dog-park-locations,City Pages,Ajax,/dog-parks/ajax/,https://leashfree.ca/dog-parks/ajax/,Ontario,,84,82,360,450,true,314,false,https://facilities.ajax.ca/?CategoryIds=&FacilityTypeIds=20420&Keywords=&ScrollTo=google-map-trigger&CloseMap=true,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,city-guide,original-location-context,queued,dog-park-locations,City Pages,Pickering,/dog-parks/pickering/,https://leashfree.ca/dog-parks/pickering/,Ontario,,84,82,382,450,true,314,false,https://www.pickering.ca/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,city-guide,original-location-context,queued,dog-park-locations,City Pages,Whitby,/dog-parks/whitby/,https://leashfree.ca/dog-parks/whitby/,Ontario,,84,82,389,450,true,314,false,https://www.grimsby.ca/parks-recreation-and-culture/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,city-guide,original-location-context,queued,dog-park-locations,City Pages,Cornwall,/dog-parks/cornwall/,https://leashfree.ca/dog-parks/cornwall/,Ontario,,84,82,416,450,true,314,false,https://www.cornwall.ca/en/play-here/neighbourhood-parks.aspx,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Evanston Dog Park,/dog-parks/evanston-dog-park/,https://leashfree.ca/dog-parks/evanston-dog-park/,Alberta,Calgary,83,79,100,180,true,414,false,https://calgarydogparks.com/parks/evanston-dog-park?utm_source=chatgpt.com,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Sandstone Area 1 Off-Leash Dog Park,/dog-parks/sandstone-area-1-off-leash-dog-park/,https://leashfree.ca/dog-parks/sandstone-area-1-off-leash-dog-park/,Alberta,Calgary,83,79,100,180,true,414,false,https://www.calgary.ca/content/dam/www/corporate-communications/locations/sandstone-valley-off-leash-area.pdf?utm_source=chatgpt.com,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,West Hillhurst Off-Leash Area,/dog-parks/west-hillhurst-off-leash-area/,https://leashfree.ca/dog-parks/west-hillhurst-off-leash-area/,Alberta,Calgary,83,79,100,180,true,414,false,https://calgarydogparks.com/parks/west-hillhurst-off-leash-area?utm_source=chatgpt.com,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Legacy Park,/dog-parks/legacy-park/,https://leashfree.ca/dog-parks/legacy-park/,Alberta,Calgary,83,79,101,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Riverdale Off-Leash Area,/dog-parks/riverdale-off-leash-area/,https://leashfree.ca/dog-parks/riverdale-off-leash-area/,Alberta,Calgary,83,79,101,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Skyview Ranch Off-Leash Area,/dog-parks/skyview-ranch-off-leash-area/,https://leashfree.ca/dog-parks/skyview-ranch-off-leash-area/,Alberta,Calgary,83,79,103,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Elboya Off-Leash Area,/dog-parks/elboya-off-leash-area/,https://leashfree.ca/dog-parks/elboya-off-leash-area/,Alberta,Calgary,83,79,104,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Mahogany Wetlands Off-Leash Area,/dog-parks/mahogany-wetlands-off-leash-area/,https://leashfree.ca/dog-parks/mahogany-wetlands-off-leash-area/,Alberta,Calgary,83,79,106,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Sunalta Off-Leash Area,/dog-parks/sunalta-off-leash-area/,https://leashfree.ca/dog-parks/sunalta-off-leash-area/,Alberta,Calgary,83,79,106,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Auburn Bay Off-Leash Area,/dog-parks/auburn-bay-off-leash-area/,https://leashfree.ca/dog-parks/auburn-bay-off-leash-area/,Alberta,Calgary,83,79,107,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Braeside Off-Leash Area,/dog-parks/braeside-off-leash-area/,https://leashfree.ca/dog-parks/braeside-off-leash-area/,Alberta,Calgary,83,79,107,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Taradale Off-Leash Area,/dog-parks/taradale-off-leash-area/,https://leashfree.ca/dog-parks/taradale-off-leash-area/,Alberta,Calgary,83,79,107,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Beddington Heights Off-Leash Area,/dog-parks/beddington-heights-off-leash-area/,https://leashfree.ca/dog-parks/beddington-heights-off-leash-area/,Alberta,Calgary,83,79,110,180,true,414,false,https://www.calgary.ca/content/dam/www/corporate-communications/locations/beddington-off-leash-area1-map.pdf?utm_source=chatgpt.com,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Carburn Park Off-Leash Area,/dog-parks/carburn-park-off-leash-area/,https://leashfree.ca/dog-parks/carburn-park-off-leash-area/,Alberta,Calgary,83,79,110,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Douglasdale Off-Leash Area,/dog-parks/douglasdale-off-leash-area/,https://leashfree.ca/dog-parks/douglasdale-off-leash-area/,Alberta,Calgary,83,79,110,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Elbow Park Off-Leash Area,/dog-parks/elbow-park-off-leash-area/,https://leashfree.ca/dog-parks/elbow-park-off-leash-area/,Alberta,Calgary,83,79,110,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Mayland Heights Off-Leash Area,/dog-parks/mayland-heights-off-leash-area/,https://leashfree.ca/dog-parks/mayland-heights-off-leash-area/,Alberta,Calgary,83,79,110,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Connaught Off-Leash Area,/dog-parks/connaught-off-leash-area/,https://leashfree.ca/dog-parks/connaught-off-leash-area/,Alberta,Calgary,83,79,111,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bonavista,/dog-parks/bonavista/,https://leashfree.ca/dog-parks/bonavista/,Alberta,Calgary,83,79,112,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,St. Patrick's Island Off-Leash Area,/dog-parks/st-patricks-island-off-leash-area/,https://leashfree.ca/dog-parks/st-patricks-island-off-leash-area/,Alberta,Calgary,83,79,112,180,true,414,false,https://www.calgary.ca/parks/st-patricks-island.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Coach Hill Off-Leash Area,/dog-parks/coach-hill-off-leash-area/,https://leashfree.ca/dog-parks/coach-hill-off-leash-area/,Alberta,Calgary,83,79,113,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Deer Ridge Park,/dog-parks/deer-ridge-park/,https://leashfree.ca/dog-parks/deer-ridge-park/,Alberta,Calgary,83,79,113,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Martindale Off-Leash Area,/dog-parks/martindale-off-leash-area/,https://leashfree.ca/dog-parks/martindale-off-leash-area/,Alberta,Calgary,83,79,113,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Confederation Park,/dog-parks/confederation-park/,https://leashfree.ca/dog-parks/confederation-park/,Alberta,Calgary,83,79,114,180,true,414,false,https://www.calgary.ca/parks/confederation-park.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Glamorgan Off-Leash Area,/dog-parks/glamorgan-off-leash-area/,https://leashfree.ca/dog-parks/glamorgan-off-leash-area/,Alberta,Calgary,83,79,114,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Dale Hodges Park,/dog-parks/dale-hodges-park/,https://leashfree.ca/dog-parks/dale-hodges-park/,Alberta,Calgary,83,79,115,180,true,414,false,https://www.calgary.ca/parks/dale-hodges.html,latitude | longitude | parking | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Ramsay Off-Leash Area,/dog-parks/ramsay-off-leash-area/,https://leashfree.ca/dog-parks/ramsay-off-leash-area/,Alberta,Calgary,83,79,116,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Varsity Estates Park,/dog-parks/varsity-estates-park/,https://leashfree.ca/dog-parks/varsity-estates-park/,Alberta,Calgary,83,79,116,180,true,414,false,https://www.calgary.ca/parks/off-leash-areas.html,latitude | longitude | parking | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Pearce Estate Park Off-Leash Area,/dog-parks/pearce-estate-park-off-leash-area/,https://leashfree.ca/dog-parks/pearce-estate-park-off-leash-area/,Alberta,Calgary,83,79,117,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,McCall Lake Off-Leash Area,/dog-parks/mccall-lake-off-leash-area/,https://leashfree.ca/dog-parks/mccall-lake-off-leash-area/,Alberta,Calgary,83,79,118,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,McKnight-Falconridge Off-Leash Area,/dog-parks/mcknight-falconridge-off-leash-area/,https://leashfree.ca/dog-parks/mcknight-falconridge-off-leash-area/,Alberta,Calgary,83,79,118,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Pump Hill Off-Leash Area,/dog-parks/pump-hill-off-leash-area/,https://leashfree.ca/dog-parks/pump-hill-off-leash-area/,Alberta,Calgary,83,79,118,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Sandy Beach Park Off-Leash Area,/dog-parks/sandy-beach-off-leash-area/,https://leashfree.ca/dog-parks/sandy-beach-off-leash-area/,Alberta,Calgary,83,79,118,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
