priority_score,section,content_type,route,name,risk_level,review_age_days,word_count,quality_status,quality_completion_score,issue_classifications,canonical_risk_type,recommended_action,recommended_canonical_url,duplicate_group_key,duplicate_group_size,canonical_confidence_score,missing_source_url,missing_required_fields,data_quality_flags,reasons
77,dog-parks,Dog Parks,/dog-parks/mclaren-park/,McLaren Park,Very high,403,98,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 98 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/mclennan-park/,McLennan Park,Very high,396,96,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 396 days; thin content 96 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/mcmaster-forest-nature-preserve/,McMaster Forest Nature Preserve,Very high,403,103,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 103 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/memorial-park-white-rock/,Memorial Park,Very high,375,88,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 88 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/merrill-bridge-road-park/,Merrill Bridge Road Park,Very high,411,152,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 152 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/millers-creek-park/,Millers Creek Park,Very high,377,92,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 377 days; thin content 92 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/monarch-park/,Monarch Park,Very high,411,160,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 160 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/montgomery-park/,Montgomery Park,Very high,403,96,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 96 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/morden-dog-park/,Morden Dog Park,Very high,375,92,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 92 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/nelson-dog-walk-lakeside-path/,Nelson Dog Walk,Very high,375,90,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 90 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/niagara-falls-bark-park/,Niagara Falls Bark Park,Very high,385,93,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 93 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/niagara-falls-dog-park/,Niagara Falls Dog Park,Very high,385,95,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 95 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/norwood-park/,Norwood Park,Very high,411,147,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 147 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/oakcrest-parkette/,Oakcrest Parkette,Very high,411,147,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 147 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/oakes-road-dog-run/,Oakes Road Dog Run,Very high,403,104,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 104 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/orphans-green/,Orphan's Green,Very high,411,108,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 108 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/oshawa-harmony-valley-park/,Harmony Valley Park,Very high,377,99,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 377 days; thin content 99 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/parc-canin-de-la-pente-douce/,Parc canin de la Pente-Douce,Very high,372,145,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 372 days; thin content 145 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/parc-canin-saint-augustin-de-desmaures/,Parc canin Saint-Augustin-de-Desmaures,Very high,372,131,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 372 days; thin content 131 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/parc-de-duberger/,Parc de Duberger,Very high,372,125,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 372 days; thin content 125 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/parkway-belt-dog-park/,Parkway Belt Park,Very high,413,170,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; thin content 170 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/paul-coffey-park/,Paul Coffey Park,Very high,413,163,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; thin content 163 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/peter-misersky-park/,Peter Misersky Park,Very high,396,149,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 396 days; thin content 149 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/pocket-designated-off-leash-area/,Pocket Designated Off-Leash Area,Very high,411,135,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 135 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/point-pleasant-park/,Point Pleasant Park,Very high,322,150,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 150 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/pottersburg-fido-off-leash-dog-area/,Pottersburg-FIDO Off-Leash Dog Area,Very high,288,140,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 288 days; thin content 140 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/powell-park/,Powell Park,Very high,403,95,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 95 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/primrose-park/,Primrose Park,Very high,393,72,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 393 days; thin content 72 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/prospect-park-halton-hills/,Prospect Park,Very high,403,113,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 113 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/quenippenon-park/,Quenippenon Meadows Leash Free Park,Very high,413,129,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 413 days; thin content 129 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/quinte-dog-park/,Quinte Dog Park,Very high,385,100,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 100 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/ramsden-park/,Ramsden Park,Very high,411,118,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 118 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/raymore-park/,Raymore Park,Very high,261,73,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 261 days; thin content 73 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/reservoir-park-wolfville/,Reservoir Park,Very high,322,123,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 123 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/restoule-provincial-park/,Restoule Provincial Park,Very high,376,105,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 376 days; thin content 105 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/riverdale-park-west/,Riverdale Park West,Very high,411,123,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 123 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/riverside-park-guelph/,Riverside Park,Very high,396,141,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 396 days; thin content 141 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/rj-gidluck-park/,R.J. Gidluck Park,Very high,375,98,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 98 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/ross-industrial-off-leash-dog-park/,Ross Industrial Off-Leash Dog Park,Very high,375,100,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 100 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/rotary-park-ajax/,Rotary Park,Very high,377,104,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 377 days; thin content 104 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/rotary-park-off-leash-area-sydney/,Rotary Park Off-Leash Area,Very high,322,108,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 108 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/roth-park/,Roth Park,Very high,396,142,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 396 days; thin content 142 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sackville-lakes-provincial-park/,Sackville Lakes Provincial Park,Very high,322,130,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 130 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sand-bay-county-park/,Sand Bay County Park,Very high,376,105,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 376 days; thin content 105 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sandy-bruce-park/,Sandy Bruce Park,Very high,411,151,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 151 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sandy-lake-park/,Sandy Lake Park,Very high,322,135,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 135 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/scarborough-heights-park/,Scarborough Heights Park,Very high,411,150,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 150 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/seasonal-rink-dog-parks-regina/,Seasonal Rink Dog Parks (Various Locations),Very high,375,107,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 107 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/semiahmoo-park/,Semiahmoo Park,Very high,375,89,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 89 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/shearwater-flyer-off-leash-dog-park/,Shearwater Flyer Off-Leash Dog Park,Very high,322,102,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 102 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sherwood-park/,Sherwood Park,Very high,411,152,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 152 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/shubie-park/,Shubie Park,Very high,322,152,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 152 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/silvercreek-park/,Silvercreek Park,Very high,396,126,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 396 days; thin content 126 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sir-casimir-gzowski-park-etobicoke/,Sir Casimir Gzowski Park,Very high,393,78,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 393 days; thin content 78 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sir-casimir-gzowski-park/,Sir Casimir Gzowski Park,Very high,404,108,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 108 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sorauren-avenue-park/,Sorauren Avenue Park,Very high,404,95,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 95 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/south-courtice-dog-park/,South Courtice Dog Park,Very high,385,96,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 96 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/south-shore-vet-dog-zone/,South Shore Vet Dog Zone,Very high,322,158,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 158 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/southward-community-park/,Southward Community Park,Very high,403,110,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 110 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/st-andrews-playground/,St. Andrew's Playground,Very high,404,113,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 113 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/stan-wadlow-park/,Stan Wadlow Park,Very high,412,156,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 412 days; thin content 156 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/stanley-park-south-toronto/,Stanley Park South - Toronto,Very high,404,92,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 92 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/steve-mcdonnell-park/,Steve McDonnell Park,Very high,403,98,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 98 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/stoney-creek-off-leash-area/,Stoney Creek Off-Leash Area,Very high,285,135,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 285 days; thin content 135 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/stony-swamp-conservation-area/,Stony Swamp Conservation Area,Very high,393,89,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 393 days; thin content 89 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sunnidale-park/,Sunnidale Park,Very high,385,87,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 87 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sunny-mount-park/,Sunny Mount Park,Very high,403,126,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 126 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/sunnybrook-park/,Sunnybrook Park,Very high,411,165,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 165 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/the-aud-neighbourhood-dog-park/,The Aud Neighbourhood Dog Park,Very high,396,101,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 396 days; thin content 101 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/thompson-street-parkette/,Thompson Street Parkette,Very high,411,111,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 111 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/thomson-memorial-park/,Thomson Memorial Park,Very high,411,143,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 143 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/thurlow-dog-park/,Thurlow Dog Park,Very high,385,91,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 91 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/trafalgar-sports-park/,Trafalgar Sports Park,Very high,403,116,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 116 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/trinity-bellwoods-park/,Trinity Bellwoods Park,Very high,404,109,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 109 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/truro-bible-hill-off-leash-dog-park/,Truro-Bible Hill Off-Leash Dog Park,Very high,322,154,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 154 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/upton-farm-off-leash-area/,Upton Farm Off-Leash Area,Very high,322,121,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 322 days; thin content 121 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/vedder-park/,Vedder Park,Very high,376,108,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 376 days; thin content 108 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/vermont-square-park/,Vermont Square Park,Very high,404,117,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 117 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/warden-woods/,Warden Woods,Very high,411,156,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 156 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/west-zwicks-island-park/,West Zwick's Island Park,Very high,385,93,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 385 days; thin content 93 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/white-spruce-park/,White Spruce Park,Very high,393,88,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 393 days; thin content 88 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/wildwood-crescent-playground/,Wildwood Crescent Playground,Very high,411,154,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 154 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/wills-brook-dog-park/,Wills Brook Dog Park,Very high,375,105,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 375 days; thin content 105 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/withrow-park/,Withrow Park,Very high,411,138,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 138 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/woburn-park-north-york/,Woburn Park - North York,Very high,404,130,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 130 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/woolner-park/,Woolner Park,Very high,403,97,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 403 days; thin content 97 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/wychwood-barns-park/,Wychwood Barns Park,Very high,404,109,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 109 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/yonge-and-york-mills-parkette/,Yonge and York Mills Parkette,Very high,411,130,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 411 days; thin content 130 words; missing park fields: reviewedOn
77,dog-parks,Dog Parks,/dog-parks/zorra-park/,Zorra Park,Very high,404,100,thin-content,95,needs-content-expansion; needs-human-review,,,,,,,no,reviewedOn,,stale 404 days; thin content 100 words; missing park fields: reviewedOn
64,directory,Directories,/directory/aldershot-animal-hospital-burlington/,Aldershot Animal Hospital,Medium-high,266,81,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 266 days; thin content 81 words
64,directory,Directories,/directory/alderwood-veterinary-clinic/,Alderwood Veterinary Clinic,Medium-high,237,83,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 83 words
64,directory,Directories,/directory/burlington-veterinary-emergency-and-referral-hospital/,Burlington Veterinary Emergency & Referral Hospital,Medium-high,266,88,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 266 days; thin content 88 words
64,directory,Directories,/directory/east-plains-animal-hospital-burlington/,East Plains Animal Hospital,Medium-high,266,76,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 266 days; thin content 76 words
64,directory,Directories,/directory/eatonville-animal-hospital/,Eatonville Animal Hospital,Medium-high,237,83,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 83 words
64,directory,Directories,/directory/etobicoke-veterinary-hospital/,Etobicoke Veterinary Hospital,Medium-high,237,83,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 83 words
64,directory,Directories,/directory/humber-bay-veterinary-hospital/,Humber Bay Veterinary Hospital,Medium-high,237,98,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 98 words
64,directory,Directories,/directory/long-branch-animal-clinic/,Long Branch Animal Clinic,Medium-high,237,92,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 92 words
64,directory,Directories,/directory/martin-veterinary-hospital/,Martin Veterinary Hospital,Medium-high,237,71,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 71 words
64,directory,Directories,/directory/richview-animal-hospital/,Richview Animal Hospital,Medium-high,237,77,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 77 words
64,directory,Directories,/directory/royal-york-animal-hospital/,Royal York Animal Hospital,Medium-high,237,80,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 80 words
64,directory,Directories,/directory/south-etobicoke-animal-hospital/,South Etobicoke Animal Hospital,Medium-high,237,94,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 94 words
64,directory,Directories,/directory/tansley-woods-veterinary-hospital/,Tansley Woods Veterinary Hospital,Medium-high,266,74,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 266 days; thin content 74 words
64,directory,Directories,/directory/toronto-veterinary-clinic-etobicoke/,Toronto Veterinary Clinic,Medium-high,237,89,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 237 days; thin content 89 words
64,directory,Directories,/directory/upper-middle-road-animal-hospital-burlington/,Upper Middle Road Animal Hospital,Medium-high,266,83,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 266 days; thin content 83 words
64,directory,Directories,/directory/vca-canada-burlington-animal-hospital/,VCA Canada Burlington Animal Hospital,Medium-high,266,77,thin-content,100,needs-content-expansion; needs-human-review,,,,,,,no,,,stale 266 days; thin content 77 words
64,dog-parks,Dog Parks,/dog-parks/bayview-park/,Bayview Park,Very high,418,191,needs-review,63,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; smallDogArea; surface; parking; rules; reviewedOn,,"stale 418 days; missing park fields: latitude, longitude, smallDogArea, surface, parking, rules"
60,dog-parks,Dog Parks,/dog-parks/norton-park/,Norton Park,Very high,418,180,needs-review,74,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; parking; rules; reviewedOn,,"stale 418 days; missing park fields: latitude, longitude, parking, rules, reviewedOn"
59,directory,Directories,/directory/animal-hospital-of-milton-e6f9b/,Animal Hospital of Milton,Medium-high,237,262,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record; fallback-looking slug suffix,"stale 237 days; data quality risk: possible duplicate record, fallback-looking slug suffix"
59,directory,Directories,/directory/animal-hospital-of-milton/,Animal Hospital of Milton,Medium-high,237,190,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,stale 237 days; data quality risk: possible duplicate record
59,directory,Directories,/directory/hawkins-animal-hospital-milton/,Hawkins Animal Hospital,Medium-high,237,253,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,stale 237 days; data quality risk: possible duplicate record
59,directory,Directories,/directory/hawkins-animal-hospital/,Hawkins Animal Hospital,Medium-high,237,183,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,stale 237 days; data quality risk: possible duplicate record
59,directory,Directories,/directory/james-snow-animal-hospital-milton/,James Snow Animal Hospital,Medium-high,237,274,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,stale 237 days; data quality risk: possible duplicate record
59,directory,Directories,/directory/james-snow-animal-hospital/,James Snow Animal Hospital,Medium-high,237,180,data-quality-risk,100,possible-duplicate; needs-human-review,,,,,,,no,,possible duplicate record,stale 237 days; data quality risk: possible duplicate record
58,dog-parks,Dog Parks,/dog-parks/centennial-park-mission/,Centennial Park,Very high,6,118,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; rules; reviewedOn,,"thin content 118 words; missing park fields: latitude, longitude, rules, reviewedOn"
58,dog-parks,Dog Parks,/dog-parks/kingsford-gardens/,Kingsford Gardens,Very high,413,201,needs-review,79,needs-human-review,,,,,,,no,latitude; longitude; parkType; reviewedOn,,"stale 413 days; missing park fields: latitude, longitude, parkType, reviewedOn"
58,dog-parks,Dog Parks,/dog-parks/sixteen-mile-sports-complex/,Sixteen Mile Sports Complex,Very high,413,202,needs-review,79,needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 413 days; missing park fields: latitude, longitude, shade, reviewedOn"
56,dog-parks,Dog Parks,/dog-parks/bronte-creek-provincial-park/,Bronte Creek Provincial Park,Very high,411,294,needs-review,84,needs-human-review,,,,,,,no,latitude; longitude; reviewedOn,,"stale 411 days; missing park fields: latitude, longitude, reviewedOn"
